,RelativeHumidity_ref0_D0,Temperature_ref0_D0,WindDirection_ref0_D0,WindDirection:100_ref0_D0,WindSpeed_ref0_D0,WindSpeed:100_ref0_D0,Wind_MWh
2023-02-19 22:00:00,84.13244289822049,8.457156711154514,240.3964737786187,243.45141389634875,10.685197114944458,15.174837748209637,596.032
2023-02-19 22:30:00,83.95420498318143,8.44045681423611,239.52189551459415,242.4257929060194,11.079469005266828,15.567286531130472,595.902
2023-02-19 23:00:00,83.77596706814236,8.423756917317709,238.64731725056967,241.4001719156901,11.473740895589192,15.95973531405131,596.012
2023-02-19 23:30:00,83.31802283393012,8.56503634982639,237.42017682393396,239.73906919691296,12.017731507619224,16.27073527706994,595.942
2023-02-20 00:00:00,82.86007859971788,8.70631578233507,236.1930363972982,238.07796647813583,12.561722119649252,16.58173524008857,596.092
2023-02-20 00:30:00,83.97831514146593,8.64181857638889,237.18713781568735,238.988303926256,12.808413690990871,16.843062188890244,595.982
2023-02-20 01:00:00,85.09655168321397,8.577321370442709,238.1812392340766,239.8986413743761,13.055105262332493,17.10438913769192,595.962
2023-02-20 01:30:00,86.07345369127061,8.520375569661459,238.74662335713705,240.4925746917725,13.074060320854189,17.102092848883736,595.972
2023-02-20 02:00:00,87.05035569932726,8.463429768880209,239.31200748019748,241.0865080091688,13.09301537937588,17.099796560075546,596.052
2023-02-20 02:30:00,87.74012502034506,8.450081719292534,238.215027279324,240.10720994737412,13.151541497972277,17.190457873874237,595.942
2023-02-20 03:00:00,88.42989434136285,8.43673366970486,237.11804707845053,239.12791188557944,13.210067616568672,17.28111918767293,595.912
2023-02-20 03:30:00,88.95732498168945,8.458118014865452,238.3999398549398,240.27532641092935,13.484353727764551,17.63419297006395,596.022
2023-02-20 04:00:00,89.48475562201605,8.479502360026041,239.68183263142905,241.4227409362793,13.758639838960436,17.98726675245497,595.992
2023-02-20 04:30:00,90.21408292982312,8.457044813368055,239.96680535210504,241.7342069413927,13.823219074143305,18.047892491022747,596.072
2023-02-20 05:00:00,90.9434102376302,8.43458726671007,240.25177807278104,242.04567294650607,13.887798309326172,18.108518229590523,595.902
2023-02-20 05:30:00,91.19196870591904,8.516092936197918,240.93620766533743,242.82048098246256,13.860703296131556,18.16918410195245,596.042
2023-02-20 06:00:00,91.4405271742079,8.597598605685764,241.6206372578939,243.59528901841907,13.833608282936943,18.229849974314373,596.002
2023-02-20 06:30:00,91.46786456637912,8.701527913411459,242.1911938985189,244.2006573147244,13.674337877167597,18.14100405904982,596.062
2023-02-20 07:00:00,91.49520195855035,8.805457221137154,242.7617505391439,244.80602561102967,13.515067471398249,18.052158143785263,595.952
2023-02-20 07:30:00,91.4092631869846,8.872982449001736,242.9260105556912,245.0097942352295,13.30213177204132,17.852576865090263,596.052
2023-02-20 08:00:00,91.32332441541884,8.94050767686632,243.0902705722385,245.2135628594293,13.089196072684397,17.652995586395264,595.982
2023-02-20 08:30:00,91.27408006456164,8.971181233723957,242.97223620944555,245.15786192152237,12.98914755715264,17.60530055893792,596.022
2023-02-20 09:00:00,91.22483571370442,9.001854790581596,242.85420184665256,245.10216098361545,12.88909904162089,17.557605531480576,595.981
2023-02-20 09:30:00,91.20538923475476,9.02545166015625,243.69004821777344,246.08187209235297,12.554023994339836,17.18557646539476,596.101
2023-02-20 10:00:00,91.18594275580512,9.049048529730904,244.52589458889432,247.06158320109049,12.218948947058784,16.813547399308945,595.991
2023-02-20 10:30:00,90.9639778137207,9.091885036892362,245.03531752692328,247.77675586276584,12.16168573167589,16.85478764110141,596.021
2023-02-20 11:00:00,90.74201287163628,9.13472154405382,245.54474046495227,248.4919285244412,12.104422516292995,16.89602788289388,596.091
2023-02-20 11:30:00,90.4311286078559,9.19872029622396,245.106957965427,248.9180196126302,11.694486220677693,16.626505215962727,595.972
2023-02-20 12:00:00,90.12024434407552,9.262719048394098,244.6691754659017,249.3441107008192,11.284549925062391,16.356982549031574,596.062
2023-02-20 12:30:00,89.670107099745,9.36882866753472,243.958276324802,248.86381827460397,11.208278987142776,16.42550460497538,595.993
2023-02-20 13:00:00,89.21996985541449,9.474938286675346,243.24737718370227,248.38352584838867,11.132008049223158,16.49402666091919,596.032
2023-02-20 13:30:00,88.4227803548177,9.608995225694445,246.5977374182807,251.46571752760144,10.970994061893888,16.449726290173,595.913
2023-02-20 14:00:00,87.62559085422092,9.743052164713545,249.9480976528592,254.54790920681424,10.809980074564615,16.40542591942681,595.753
2023-02-20 14:30:00,86.99363623725043,9.814615885416666,250.55973137749567,255.39959123399524,10.464698751767475,16.015018622080483,595.933
2023-02-20 15:00:00,86.36168162027995,9.88617960611979,251.17136510213217,256.2512732611762,10.119417428970335,15.624611324734158,595.953
2023-02-20 15:30:00,86.47360017564563,9.906745062934029,252.92470020718045,257.8009223937988,10.144643836551245,15.723362101448906,595.893
2023-02-20 16:00:00,86.58551873101129,9.927310519748266,254.67803531222876,259.35057152642145,10.169870244132149,15.822112878163656,595.923
2023-02-20 16:30:00,86.63966878255209,9.91988457573785,253.81206936306424,258.71092987060547,9.958796011077034,15.50200378894806,595.873
2023-02-20 17:00:00,86.69381883409288,9.912458631727432,252.94610341389972,258.0712882147895,9.74772177802192,15.181894699732462,595.703
2023-02-20 17:30:00,86.97851859198676,9.911702473958332,251.9398596021864,257.1203969319662,9.662556873427498,15.071660545137192,595.853
2023-02-20 18:00:00,87.26321834988065,9.910946316189234,250.93361579047308,256.1695056491428,9.577391968833076,14.961426390541924,595.673
2023-02-20 18:30:00,87.2545992533366,9.92387220594618,253.3787528143989,258.6450267367893,9.655012581083511,15.06974666648441,592.993
2023-02-20 19:00:00,87.24598015679254,9.936798095703123,255.82388983832465,261.1205478244358,9.732633193333944,15.178066942426891,588.933
2023-02-20 19:30:00,87.67722574869792,9.87699042426215,253.1853644053141,258.4016888936361,9.631933040089075,14.9574457804362,591.663
2023-02-20 20:00:00,88.1084713406033,9.81718275282118,250.5468389723036,255.6828299628364,9.531232886844212,14.736824618445503,589.213
2023-02-20 20:30:00,88.54340023464627,9.735368516710068,250.6919816335042,255.50215191311307,9.437187711397808,14.55723520119985,589.492
2023-02-20 21:00:00,88.97832912868924,9.653554280598955,250.8371242947049,255.32147386338977,9.343142535951404,14.377645783954195,589.192
2023-02-20 21:30:00,88.97922770182292,9.60928514268663,251.3226203918457,256.0182355244955,9.48859088950687,14.566467271910774,586.803
2023-02-20 22:00:00,88.9801262749566,9.565016004774304,251.8081164889865,256.71499718560113,9.634039243062338,14.75528875986735,585.102
2023-02-20 22:30:00,89.05866283840604,9.49444071451823,253.32978990342883,258.02872890896265,9.696901546584236,14.747615257898966,575.803
2023-02-20 23:00:00,89.13719940185547,9.423865424262154,254.8514633178711,259.3424606323242,9.759763850106133,14.739941755930582,569.502
2023-02-20 23:30:00,89.03974533081055,9.111862182617188,258.52009073893225,263.28030014038086,9.481505473454792,14.503489123450386,564.213
2023-02-21 00:00:00,88.94229125976562,8.799858940972221,262.18871815999347,267.2181396484375,9.203247096803452,14.267036490970188,557.862
2023-02-21 00:30:00,89.23543718126085,8.709181043836805,262.62573581271704,267.58054690890845,9.105721990267435,14.0462886095047,550.143
2023-02-21 01:00:00,89.52858310275607,8.61850314670139,263.0627534654405,267.94295416937933,9.00819688373142,13.825540728039211,504.692
2023-02-21 01:30:00,89.59310574001736,8.56939188639323,263.8188896179199,268.8161909315321,8.88900731669532,13.59361630015903,422.172
2023-02-21 02:00:00,89.65762837727864,8.52028062608507,264.5750257703993,269.6894276936849,8.76981774965922,13.361691872278849,387.813
2023-02-21 02:30:00,89.92807176378038,8.456309000651043,264.58527119954425,269.85401746961804,8.43006044626236,12.87706940703922,366.233
2023-02-21 03:00:00,90.19851515028212,8.392337375217014,264.5955166286892,270.0186072455512,8.0903031428655,12.392446941799587,369.493
2023-02-21 03:30:00,90.52831353081598,8.315171983506945,264.2308167351616,269.8829349941677,7.729745520485772,11.90278500980801,396.232
2023-02-21 04:00:00,90.85811191134982,8.238006591796875,263.8661168416341,269.7472627427843,7.369187898106045,11.413123077816431,367.593
2023-02-21 04:30:00,91.13165918986002,8.184546576605904,263.9456096225315,269.5888311598036,7.242859893374973,11.241381896866692,351.573
2023-02-21 05:00:00,91.40520646837022,8.13108656141493,264.02510240342883,269.43039957682294,7.116531888643901,11.069640715916952,324.353
2023-02-21 05:30:00,91.65468766954208,8.094090779622395,263.9843466016981,269.6671782599556,6.886284053325653,10.769780384169684,321.823
2023-02-21 06:00:00,91.90416887071396,8.05709499782986,263.94359079996747,269.90395694308813,6.656036218007405,10.469920052422417,297.072
2023-02-21 06:30:00,92.15682135687932,8.007749769422743,263.0916421678332,269.64091449313696,6.24939822488361,9.956949075063068,249.072
2023-02-21 07:00:00,92.40947384304472,7.958404541015625,262.2396935356988,269.3778720431858,5.842760231759813,9.443978097703722,203.633
2023-02-21 07:30:00,92.65543662177193,7.894251505533854,257.9073821173774,265.90860578748914,5.431284917725457,8.850948717859056,148.963
2023-02-21 08:00:00,92.90139940049912,7.830098470052083,253.575070699056,262.43933953179254,5.019809603691101,8.257919338014391,111.453
2023-02-21 08:30:00,93.07020144992404,7.771608140733507,249.41359562344024,258.0547112358941,4.885430177052816,8.02333133088218,105.253
2023-02-21 09:00:00,93.23900349934895,7.71311781141493,245.25212054782443,253.67008293999567,4.751050750414531,7.788743323749966,119.253
2023-02-21 09:30:00,93.35236909654404,7.677205403645833,242.02556949191623,250.41085900200736,4.680526971817017,7.686603983243306,139.354
2023-02-21 10:00:00,93.46573469373917,7.641292995876736,238.79901843600803,247.1516350640191,4.610003193219503,7.584464642736647,153.133
2023-02-21 10:30:00,93.42854987250432,7.639319525824653,238.07843505011664,246.18538665771484,4.626937117841509,7.62233501010471,167.553
2023-02-21 11:00:00,93.39136505126952,7.63734605577257,237.35785166422525,245.21913825141056,4.643871042463514,7.660205377472772,184.483
2023-02-21 11:30:00,93.4217266506619,7.627566867404514,237.52665095859103,245.0300761328803,4.660644570986429,7.68909235795339,211.564
2023-02-21 12:00:00,93.45208825005426,7.617787679036458,237.6954502529568,244.84101401435004,4.677418099509345,7.717979338434008,264.054
2023-02-21 12:30:00,93.52681393093532,7.598325941297743,236.7980694240994,243.9699183570014,4.57330126232571,7.574564781453875,274.673
2023-02-21 13:00:00,93.6015396118164,7.578864203559028,235.900688595242,243.0988226996528,4.4691844251420765,7.431150224473741,247.543
2023-02-21 13:30:00,93.7328758239746,7.55024888780382,232.95544009738495,240.7719626956516,4.326830493079291,7.209888630443149,230.103
2023-02-21 14:00:00,93.8642120361328,7.521633572048611,230.010191599528,238.4451026916504,4.184476561016506,6.988627036412557,213.743
2023-02-21 14:30:00,93.92969131469728,7.501910739474827,223.7822700076633,233.67891523573127,3.999878572093116,6.688211540381113,193.343
2023-02-21 15:00:00,93.99517059326172,7.482187906901042,217.5543484157986,228.9127277798123,3.815280583169725,6.38779604434967,176.813
2023-02-21 15:30:00,94.01743994818791,7.47409905327691,213.11266305711536,225.22246763441296,3.68497414721383,6.185130543178982,168.643
2023-02-21 16:00:00,94.03970930311417,7.466010199652778,208.67097769843207,221.53220748901367,3.5546677112579346,5.982465042008294,138.553
2023-02-21 16:30:00,93.91290028889976,7.490834554036459,204.10920312669543,217.47576247321237,3.52263824807273,5.926927387714386,158.162
2023-02-21 17:00:00,93.78609127468532,7.515658908420139,199.5474285549588,213.419317457411,3.4906087848875256,5.871389733420478,155.462
2023-02-21 17:30:00,93.63828065660266,7.540403578016493,195.33461083306207,208.734624226888,3.612163348330392,6.067789965205723,142.972
2023-02-21 18:00:00,93.49047003851996,7.565148247612847,191.12179311116537,204.04993099636505,3.7337179117732577,6.264190196990967,134.112
2023-02-21 18:30:00,93.20847617255316,7.594553629557291,189.69437577989368,201.60635291205512,3.9524748457802663,6.637572520309025,145.202
2023-02-21 19:00:00,92.92648230658637,7.623959011501736,188.26695844862195,199.16277482774524,4.171231779787275,7.010954843627082,140.802
2023-02-21 19:30:00,92.74632008870442,7.637452867296007,187.83306715223523,198.1625050438775,4.276264492008421,7.192155996958414,209.732
2023-02-21 20:00:00,92.56615787082248,7.650946723090278,187.3991758558485,197.16223526000977,4.381297204229567,7.373357150289747,289.462
2023-02-21 20:30:00,92.3910789489746,7.661351521809896,186.7039262983534,195.89409489101837,4.52723628282547,7.567436443434821,345.802
2023-02-21 21:00:00,92.21600002712674,7.671756320529514,186.00867674085828,194.6259545220269,4.673175361421373,7.761515736579895,333.542
2023-02-21 21:30:00,91.97306484646268,7.667244805230035,186.38574367099335,195.23640802171496,4.61674729320738,7.696128030618032,308.982
2023-02-21 22:00:00,91.7301296657986,7.662733289930555,186.76281060112848,195.84686152140296,4.560319224993388,7.630740324656169,298.172
2023-02-21 22:30:00,91.56446838378906,7.671842787000868,187.09128952026367,196.747156990899,4.46639754374822,7.494503147072262,273.302
2023-02-21 23:00:00,91.39880710177952,7.68095228407118,187.4197684393989,197.64745246039496,4.372475862503052,7.358265969488356,273.372
2023-02-21 23:30:00,92.31230078803168,7.856155395507812,191.9764518737793,200.5447648366292,4.820306320985159,7.634534524546729,276.802
2023-02-22 00:00:00,93.22579447428387,8.031358506944445,196.53313530815973,203.4420772128635,5.268136779467265,7.9108030796051025,273.552
2023-02-22 00:30:00,92.75065867106122,8.022410074869793,195.3810924953885,201.98115179273816,5.186217718654209,7.765477432145013,308.272
2023-02-22 01:00:00,92.27552286783856,8.01346164279514,194.2290496826172,200.52022637261285,5.104298657841152,7.620151784684923,332.112
2023-02-22 01:30:00,92.27989959716795,7.963278876410591,192.19160736931696,197.54740778605145,5.353619443045722,7.784585932890574,352.922
2023-02-22 02:00:00,92.2842763264974,7.913096110026042,190.15416505601672,194.57458919949,5.602940228250292,7.949020081096226,319.952
2023-02-22 02:30:00,92.5364672342936,7.810984293619792,190.17136234707303,194.12871424357095,5.877670367558798,8.105462080902523,316.332
2023-02-22 03:00:00,92.78865814208984,7.708872477213542,190.18855963812933,193.68283928765192,6.152400506867303,8.261904080708822,307.352
2023-02-22 03:30:00,92.74120457967123,7.661432902018229,191.00379731920032,194.08269776238336,6.228653430938721,8.210811098416647,278.862
2023-02-22 04:00:00,92.6937510172526,7.613993326822917,191.81903500027127,194.4825562371148,6.3049063550101385,8.159718116124472,259.892
2023-02-22 04:30:00,92.67172707451716,7.549370659722222,194.427514606052,196.51243442959256,6.643451227082147,8.394275453355577,235.752
2023-02-22 05:00:00,92.64970313178168,7.484747992621528,197.03599421183267,198.5423126220703,6.981996099154155,8.628832790586683,165.652
2023-02-22 05:30:00,92.7864498562283,7.41408454047309,196.211850060357,197.919615427653,6.376472327444288,7.816767705811395,172.912
2023-02-22 06:00:00,92.92319658067493,7.343421088324653,195.3877059088813,197.2969182332357,5.770948555734423,7.004702621036106,143.042
2023-02-22 06:30:00,93.26150682237414,7.245742797851562,196.6982046763102,198.1291595035129,6.3785315487119885,7.610784033934276,33.863
2023-02-22 07:00:00,93.59981706407336,7.148064507378472,198.00870344373917,198.96140077379016,6.986114541689555,8.216865446832445,112.51
2023-02-22 07:30:00,92.95705159505208,7.157316419813368,199.4396260579427,200.55928081936307,6.362241254912483,7.431225690576765,179.912
2023-02-22 08:00:00,92.31428612603082,7.166568332248264,200.87054867214627,202.157160864936,5.73836796813541,6.645585934321086,72.722
2023-02-22 08:30:00,91.69154400295682,7.189185248480904,201.3675638834636,202.63706355624728,5.835667404863569,6.779945002661812,31.922
2023-02-22 09:00:00,91.0688018798828,7.211802164713542,201.8645790947808,203.1169662475586,5.932966841591729,6.914304071002537,28.699
2023-02-22 09:30:00,90.73058912489148,7.223093668619792,201.93007045321997,203.1791886223687,5.688888721995884,6.630697071552277,52.432
2023-02-22 10:00:00,90.39237636990018,7.234385172526042,201.99556181165903,203.24141099717883,5.444810602400038,6.3470900721020165,69.182
2023-02-22 10:30:00,90.19529003567166,7.206519232855904,203.9702415466309,205.04371558295355,5.41654536459181,6.278851734267341,122.802
2023-02-22 11:00:00,89.99820370144315,7.178653293185764,205.94492128160263,206.8460201687283,5.388280126783583,6.210613396432665,97.642
2023-02-22 11:30:00,89.6512942843967,7.184973822699654,209.1044637891981,209.87574238247345,5.312451793087853,6.123962759971619,107.492
2023-02-22 12:00:00,89.30438486735027,7.191294352213542,212.2640062967936,212.9054645962185,5.236623459392124,6.0373121235105724,95.612
2023-02-22 12:30:00,88.81450483534071,7.284305148654514,219.92860349019367,220.65440877278644,5.20172659556071,6.084742579195234,97.892
2023-02-22 13:00:00,88.32462480333116,7.377315945095486,227.59320068359372,228.4033529493544,5.166829731729296,6.132173034879896,100.382
2023-02-22 13:30:00,89.06655714246962,7.41941663953993,233.104426489936,234.0672857496473,4.9010306927892895,5.920191533035702,94.892
2023-02-22 14:00:00,89.80848948160808,7.461517333984375,238.6156522962782,239.7312185499403,4.635231653849284,5.708210031191508,84.282
2023-02-22 14:30:00,90.48365105523004,7.464820014105903,242.29858758714465,243.31762758890787,4.648496031761169,5.679138488239712,74.682
2023-02-22 15:00:00,91.158812628852,7.46812269422743,245.98152287801108,246.90403662787543,4.661760409673055,5.650066945287916,69.232
2023-02-22 15:30:00,91.64069366455078,7.48244391547309,249.25773747762045,250.8577702840169,4.381505012512207,5.451268937852648,67.052
2023-02-22 16:00:00,92.12257470024956,7.49676513671875,252.53395207722983,254.8115039401584,4.101249615351359,5.252470930417378,65.112
2023-02-22 16:30:00,92.11521742078992,7.555379231770834,255.0548968844944,258.81954362657336,3.8858676519658832,5.200415405962202,65.152
2023-02-22 17:00:00,92.10786014133028,7.613993326822917,257.5758416917589,262.8275833129883,3.670485688580407,5.148359881507026,61.152
2023-02-22 17:30:00,91.84929021199544,7.6683909098307295,264.99265480041504,271.2117453681098,3.376123249530792,4.9366320504082575,48.842
2023-02-22 18:00:00,91.59072028266058,7.722788492838542,272.4094679090712,279.5959074232313,3.0817608104811773,4.724904219309489,34.723
2023-02-22 18:30:00,91.85724682278104,7.715523613823785,272.982482486301,281.23406855265296,2.8173355725076465,4.285838779475954,23.832
2023-02-22 19:00:00,92.12377336290147,7.708258734809028,273.5554970635308,282.87222968207465,2.5529103345341158,3.846773339642419,45.205
2023-02-22 19:30:00,92.21447118123372,7.666473388671875,274.1305902269152,280.8023423088921,3.081679049465391,4.330823438035117,68.582
2023-02-22 20:00:00,92.30516899956598,7.624688042534722,274.7056833902995,278.73245493570965,3.610447764396668,4.814873536427816,51.952
2023-02-22 20:30:00,92.28989749484592,7.58957756890191,284.4328859117296,288.0728344387478,3.738733665810691,4.9431620836257935,43.462
2023-02-22 21:00:00,92.27462599012588,7.554467095269097,294.16008843315973,297.413213941786,3.8670195672247134,5.071450630823772,31.797
2023-02-22 21:30:00,92.67267651028104,7.557379828559028,302.0306536356608,305.78742599487305,3.564396858215332,4.765522797902426,24.439
2023-02-22 22:00:00,93.0707270304362,7.560292561848958,309.90121883816187,314.1616380479601,3.2617741492059498,4.459594964981079,27.812
2023-02-22 22:30:00,93.4452764723036,7.559475368923611,316.5366995069716,321.2810067070855,3.2705420156319938,4.466345654593574,65.862
2023-02-22 23:00:00,93.819825914171,7.558658175998264,323.17218017578125,328.40037536621094,3.2793098820580378,4.473096344206068,151.152
2023-02-22 23:30:00,94.05393473307292,7.533772786458334,282.55099360148114,266.6439654032389,5.063781251509985,6.611144516203138,250.492
2023-02-23 00:00:00,94.28804355197482,7.508887396918403,241.929807027181,204.8875554402669,6.848252620961931,8.749192688200209,412.962
2023-02-23 00:30:00,92.51455307006836,7.469980875651041,148.81288825141058,126.05804782443576,8.374924841854307,10.554364800453186,559.332
2023-02-23 01:00:00,90.7410625881619,7.43107435438368,55.69596947564019,47.2285402086046,9.901597062746683,12.359536912706163,589.842
2023-02-23 01:30:00,89.05022218492296,7.343777126736111,32.61608420477973,28.722673204210068,10.73718841208352,13.3546787765291,593.832
2023-02-23 02:00:00,87.35938178168402,7.256479899088542,9.536198933919271,10.216806199815538,11.572779761420357,14.349820640352036,595.692
2023-02-23 02:30:00,86.4682354397244,7.17840576171875,10.915325164794922,11.481469048394096,11.938177122010124,14.757150557306078,596.102
2023-02-23 03:00:00,85.57708909776476,7.100331624348958,12.294451395670572,12.746131896972656,12.303574482599894,15.164480474260118,596.062
2023-02-23 03:30:00,83.22951041327582,7.111928304036458,12.089071909586588,12.631292978922527,12.184415141741434,15.013893246650696,596.032
2023-02-23 04:00:00,80.8819317287869,7.123524983723958,11.883692423502604,12.516454060872396,12.065255800882976,14.863306019041271,594.012
2023-02-23 04:30:00,80.92776023017035,7.076290554470486,11.405721452501083,11.92333009507921,11.97673233350118,14.675475107298958,592.242
2023-02-23 05:00:00,80.97358873155382,7.029056125217014,10.927750481499563,11.330206129286024,11.888208866119385,14.48764419555664,592.372
2023-02-23 05:30:00,82.1885011461046,6.919930352105035,10.033709632025824,10.463623470730251,12.163616233401829,14.796150936020744,594.812
2023-02-23 06:00:00,83.40341356065538,6.810804578993055,9.139668782552084,9.59704081217448,12.439023600684273,15.10465767648485,594.962
2023-02-23 06:30:00,80.51945622762045,6.805018107096354,9.412044949001736,9.851497650146484,12.47531478934818,15.138110809855991,595.802
2023-02-23 07:00:00,77.63549889458551,6.799231635199653,9.68442111545139,10.10595448811849,12.511605978012083,15.171563943227133,592.392
2023-02-23 07:30:00,75.47818035549588,6.854363335503472,10.458803388807508,10.90410656399197,12.170643422338696,14.705733458201092,591.892
2023-02-23 08:00:00,73.32086181640625,6.909495035807292,11.233185662163628,11.702258639865452,11.82968086666531,14.239902973175049,583.512
2023-02-23 08:30:00,70.87763166427612,6.78826904296875,12.299811469184029,12.699139912923178,11.514261444409687,13.723141988118488,583.592
2023-02-23 09:00:00,68.434401512146,6.667043050130208,13.366437276204428,13.696021185980904,11.198842022154066,13.20638100306193,571.012
2023-02-23 09:30:00,68.23483059141371,6.663750542534721,16.035105811225044,16.29402584499783,10.459814031918842,12.2301355070538,543.592
